PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC0100007243.hg.1,ALPL,"alkaline phosphatase, biomineralization associated",249,1.61266129102037,9.88387725283731,9.53483495970016,1.47411444742814e-18,7.31859030662614e-16,31.5162792621126,TRUE
TC0700013581.hg.1,STEAP4,STEAP4 metalloreductase,79689,0.918280229344337,9.69716168673651,9.52008881334857,1.63555671271959e-18,7.911900754402e-16,31.414935487432,TRUE
TC0400012604.hg.1,LINC02362,long intergenic non-protein coding RNA 2362,102723766,0.992302003394597,6.10784796498001,9.48510786150618,2.09223126666304e-18,9.74277186822894e-16,31.1748125644032,TRUE
TC0500006744.hg.1,ROPN1L,rhophilin associated tail protein 1 like,83853,1.11725121338499,7.48218346827875,9.48341307130963,2.1173202936361e-18,9.74277186822894e-16,31.163189116013,TRUE
TC0300007466.hg.1,ALAS1,5'-aminolevulinate synthase 1,211,0.672161611033691,7.57601526231591,9.35695574080964,5.13906437688976e-18,2.30841877462862e-15,30.2986103697666,TRUE
TC1000008363.hg.1,PTEN,phosphatase and tensin homolog,5728,0.492667336867919,10.7655895375838,9.3460389528533,5.5464952196012e-18,2.4334925305348e-15,30.2242266163691,TRUE
TC0900008793.hg.1,ZBTB34,zinc finger and BTB domain containing 34,403341,0.72473236994929,6.86525724726817,9.34078327606416,5.75392694408928e-18,2.46712694834519e-15,30.1884305229186,TRUE
TC0700013472.hg.1,MGAM,maltase-glucoamylase,8972,1.18041164131068,9.93541372234006,9.33020315764073,6.19515136110437e-18,2.59728279063545e-15,30.1163986815917,TRUE
TC2000007514.hg.1,MMP9,matrix metallopeptidase 9,4318,1.56389872862368,9.86223095619559,9.27695839043962,8.98006897895634e-18,3.68299959471718e-15,29.7544815311612,TRUE
TC0100015750.hg.1,HORMAD1,HORMA domain containing 1,84072,1.2137975041345,5.60288105160392,9.26120163939697,1.00209787493257e-17,4.02246351244211e-15,29.6475676268967,TRUE
TC0200007261.hg.1,QPCT,glutaminyl-peptide cyclotransferase,25797,0.888408645289912,10.0101242737239,9.24345705487546,1.13371675892992e-17,4.45597924457746e-15,29.5272694473956,TRUE
TC0800007774.hg.1,CHD7,chromodomain helicase DNA binding protein 7,55636,0.664751671054066,6.24539567157759,9.21339367020565,1.39700027459391e-17,5.3787361592834e-15,29.323708837914,TRUE
TC0100016492.hg.1,COP1,COP1 E3 ubiquitin ligase,64326,0.677205606739555,7.90019313645762,9.20013552686142,1.53161048484196e-17,5.7790726814057e-15,29.2340385090728,TRUE
TC1100010688.hg.1,PHF21A,PHD finger protein 21A,51317,0.648606786969468,10.0320383292318,9.1458744113316,2.23036448472955e-17,8.25059928802113e-15,28.8676984062641,TRUE
TC1000012117.hg.1,CHST15,carbohydrate sulfotransferase 15,51363,0.629030650492016,10.1553032580378,9.13846281138842,2.347664001192e-17,8.51750558586314e-15,28.8177411207625,TRUE
TC0100010855.hg.1,NPL,N-acetylneuraminate pyruvate lyase,80896,0.766561431719504,9.09321309999151,9.13330061441433,2.43296076528427e-17,8.66042222601e-15,28.7829574010478,TRUE
TC1000012542.hg.1,ZNF438,zinc finger protein 438,220929,0.976161529071057,7.94212519749143,9.11790648305269,2.70601585736605e-17,9.32960233242025e-15,28.6792861601441,TRUE
TC1900011743.hg.1,TMEM91,transmembrane protein 91,641649,0.688680074896693,8.01027075453223,9.11716782677102,2.71985650526404e-17,9.32960233242025e-15,28.6743138517757,TRUE
TC0500011478.hg.1,KIAA0825,KIAA0825,285600,1.31099353348198,6.56237080646305,9.09923771823935,3.07824018759518e-17,1.0370371317709e-14,28.5536767221067,TRUE
TC1400007250.hg.1,RPL13AP3,ribosomal protein L13a pseudogene 3,645683,-0.613381165626879,6.59872219878196,-9.08534325961242,3.38785641323047e-17,1.12132103670186e-14,28.4602722604647,TRUE
TC1000011827.hg.1,RPL13AP6,ribosomal protein L13a pseudogene 6,644511,-0.618940674126973,8.92190192691297,-9.08092852670449,3.49255691953008e-17,1.13604446282508e-14,28.4306092228406,TRUE
TC0100016676.hg.1,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3,80267,0.623800547281187,8.24704662922845,9.06222783180429,3.97285413385612e-17,1.27037061168355e-14,28.3050360614296,TRUE
TC0700013397.hg.1,CDK14,cyclin dependent kinase 14,5218,0.914717482530937,7.43546094159242,9.03609887663725,4.75550937622589e-17,1.49529066486463e-14,28.1297969883739,TRUE
TC0200016263.hg.1,MIR4441,microRNA 4441,100616493,1.06777684925225,6.02119508936292,9.03034189930227,4.94753595781877e-17,1.53016743246244e-14,28.0912203409845,TRUE
TC2000006501.hg.1,SIRPA,signal regulatory protein alpha,140885,0.616808513972517,9.9459044494546,9.00162639265125,6.02646138284972e-17,1.83379387820714e-14,27.8989844334364,TRUE
TC1100011032.hg.1,CYB561A3,cytochrome b561 family member A3,220002,-0.767404505329992,7.7337185405946,-8.99807252664762,6.17527424256117e-17,1.84924958508189e-14,27.8752142785818,TRUE
TC0200014719.hg.1,BAZ2B,bromodomain adjacent to zinc finger domain 2B,29994,0.629415708470667,8.90226779132465,8.99076540471349,6.49279953339013e-17,1.91395556245216e-14,27.8263550534895,TRUE
TC1900011959.hg.1,CEACAM8,CEA cell adhesion molecule 8,1088,2.55124804846152,8.13664095515711,8.98494223756689,6.75739499161335e-17,1.96130790633504e-14,27.7874325140956,TRUE
TC1100013185.hg.1,FAU,FAU ubiquitin like and ribosomal protein S30 fusion,2197,-0.572412221928676,8.32197425981527,-8.98127543530722,6.92946924328812e-17,1.97172742634599e-14,27.7629297656149,TRUE
TC1100006906.hg.1,FAR1,fatty acyl-CoA reductase 1,84188,0.714372490280711,9.17210813222447,8.97975020707539,7.00231832742401e-17,1.97172742634599e-14,27.7527391743058,TRUE
TC0400010940.hg.1,SULT1B1,sulfotransferase family 1B member 1,27284,1.25531105197411,7.8092891838249,8.97681676030954,7.14457036914762e-17,1.98219800859322e-14,27.7331422090313,TRUE
TC0600007374.hg.1,H2AC13,H2A clustered histone 13,8329,0.636719371912704,8.70094301159745,8.96636648628124,7.67503356937956e-17,2.09850990318717e-14,27.6633549463947,TRUE
TC0900006538.hg.1,JAK2,Janus kinase 2,3717,0.755527861384713,8.15109011595556,8.95873550571716,8.08689809294376e-17,2.17953456316396e-14,27.6124207615119,TRUE
TC1600011407.hg.1,CMTM1,CKLF like MARVEL transmembrane domain containing 1,113540,0.658856832114614,7.2613801972415,8.94735835592329,8.74199943845914e-17,2.32290931557705e-14,27.5365226205304,TRUE
TC1300008894.hg.1,RCBTB2,RCC1 and BTB domain containing protein 2,1102,0.687294803206497,8.23382007003462,8.92672252819175,1.00673625303791e-16,2.63792863191851e-14,27.3989827887455,TRUE
TC0100011414.hg.1,CR1,complement C3b/C4b receptor 1 (Knops blood group),1378,1.08593795053424,10.5666591023372,8.92263013977332,1.03529745121027e-16,2.66466975017633e-14,27.3717256471589,TRUE
TC0800009094.hg.1,DENND3,DENN domain containing 3,22898,0.642084203605048,9.14745900849127,8.92123874453456,1.04519008540787e-16,2.66466975017633e-14,27.3624597688201,TRUE
TC0300010949.hg.1,LTF,lactotransferrin,4057,2.48133731598265,9.81190053798243,8.90967658462892,1.13110650266891e-16,2.84526070391357e-14,27.2854908048063,TRUE
TC0600009455.hg.1,ARG1,arginase 1,383,1.82102385951928,6.51571645046042,8.89178373919557,1.27806679227712e-16,3.15592913861449e-14,27.1664783131388,TRUE
TC0600014246.hg.1,ARMH2,armadillo like helical domain containing 2,101928603,1.04056368663099,4.38218266337092,8.88941100571616,1.2989261703889e-16,3.15592913861449e-14,27.1507054254215,TRUE
TC0X00006671.hg.1,MOSPD2,motile sperm domain containing 2,158747,0.751318978085323,8.23099272126821,8.88875033330765,1.30479419491111e-16,3.15592913861449e-14,27.1463139465282,TRUE
TC0600012542.hg.1,UBE2J1,ubiquitin conjugating enzyme E2 J1,51465,0.68013411085547,9.54944022890286,8.88395318137801,1.34819792965194e-16,3.21963318238146e-14,27.1144323279448,TRUE
TC1700011313.hg.1,USP32,ubiquitin specific peptidase 32,84669,0.627959684761862,8.39904843995941,8.85651332033104,1.6254433734984e-16,3.8332018355526e-14,26.9322368939416,TRUE
TC1000008550.hg.1,RPL13AP5,ribosomal protein L13a pseudogene 5,728658,-0.428679965991622,11.997518914241,-8.85141354343793,1.68287855450761e-16,3.91965269251118e-14,26.8984070347953,TRUE
TC0300007278.hg.1,NBEAL2,neurobeachin like 2,23218,0.582813824740175,9.52197290961817,8.83551596596953,1.87515440865709e-16,4.31422720411276e-14,26.7930128931744,TRUE
TC1900010807.hg.1,CEACAM1,CEA cell adhesion molecule 1,634,1.34474784497417,9.46980538093925,8.83229591311365,1.91667546508928e-16,4.35662642462343e-14,26.7716771363823,TRUE
TC1900011741.hg.1,CEACAM5,CEA cell adhesion molecule 5,1048,1.11480964173088,7.50281803401011,8.82775386534524,1.9767974566082e-16,4.40065701490952e-14,26.7415887493751,TRUE
TC0300007842.hg.1,EBLN2,endogenous Bornavirus like nucleoprotein 2,55096,0.882099696616473,5.13661028896603,8.8273154854944,1.98269822043522e-16,4.40065701490952e-14,26.7386851615596,TRUE
TC1000008005.hg.1,MCU,mitochondrial calcium uniporter,90550,0.738037307267541,7.26674686864935,8.82309764318786,2.04037211782217e-16,4.46484823278705e-14,26.7107522675766,TRUE
TC0900009018.hg.1,NTNG2,netrin G2,84628,0.791989383385623,7.43659566731714,8.82176403047984,2.05895153319449e-16,4.46484823278705e-14,26.7019217697177,TRUE
TC0200015402.hg.1,HYCC2,hyccin PI4KA lipid kinase complex subunit 2,285172,0.920102878568316,8.65087065739957,8.81844977158482,2.10585435133466e-16,4.5146645673045e-14,26.6799794199933,TRUE
TC1800009086.hg.1,ZNF516,zinc finger protein 516,9658,0.657438004872559,7.1008019590363,8.81444832325458,2.16389593908639e-16,4.58697312211278e-14,26.6534931165835,TRUE
TC0400012769.hg.1,BST1,bone marrow stromal cell antigen 1,683,0.807798775531625,9.74150137573894,8.79937358171953,2.39716011993185e-16,5.02498031362602e-14,26.5537662551314,TRUE
TC0300009500.hg.1,FNDC3B,fibronectin type III domain containing 3B,64778,0.555050500518574,10.1628987056048,8.79203469296597,2.51958042535009e-16,5.22356091259943e-14,26.5052477193213,TRUE
TC2000007658.hg.1,SLC9A8,solute carrier family 9 member A8,23315,0.721642402754699,8.32087574612485,8.76510112192663,3.02438254095166e-16,6.20195663234717e-14,26.3273650008902,TRUE
TC1400008460.hg.1,PLD4,phospholipase D family member 4,122618,-0.765027166293048,4.69038682223582,-8.74675582823344,3.42441360292869e-16,6.94677279923148e-14,26.2063655198046,TRUE
TC1500009089.hg.1,PLCB2,phospholipase C beta 2,5330,0.38128557429487,9.02950831633728,8.74236597289849,3.52766533488292e-16,7.08009938381927e-14,26.1774310197728,TRUE
TC1500009377.hg.1,ATP8B4,ATPase phospholipid transporting 8B4 (putative),79895,1.41777644213113,5.62225419774536,8.72817497396031,3.88302656704305e-16,7.71128202250885e-14,26.0839467718277,TRUE
TC0600007677.hg.1,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",3115,-0.963262477111591,10.4691392134852,-8.72619957926655,3.93522840683888e-16,7.73354365868983e-14,26.0709399899383,TRUE
TC1000007883.hg.1,SRGN,serglycin,5552,0.384149918393474,11.5288043685032,8.70644414170091,4.49711101261582e-16,8.74664910969176e-14,25.9409469401722,TRUE
TC1700008769.hg.1,KCNJ2,potassium inwardly rectifying channel subfamily J member 2,3759,1.06991767242962,8.07524381183453,8.70418509074527,4.56622768037182e-16,8.79045422631579e-14,25.9260919406996,TRUE
TC2200008067.hg.1,THAP7,THAP domain containing 7,80764,-0.648013759883417,6.66797580412036,-8.69523688565091,4.85050304712472e-16,9.24339297849041e-14,25.8672704393305,TRUE
TC0700011054.hg.1,GRB10,growth factor receptor bound protein 10,2887,1.50512246439276,5.37714528794596,8.68733790723638,5.11598302465293e-16,9.65181357431022e-14,25.8153724448186,TRUE
TC1700012289.hg.1,CA4,carbonic anhydrase 4,762,0.972385025924043,6.11802022628632,8.68521941500637,5.18960143231412e-16,9.69376441802358e-14,25.8014577025954,TRUE
TC0700013441.hg.1,IFRD1,interferon related developmental regulator 1,3475,0.784450749956706,9.09754652702784,8.67968972029413,5.38674543733424e-16,9.94646022377863e-14,25.765145799099,TRUE
TC0100013349.hg.1,RSRP1,arginine and serine rich protein 1,57035,0.710169484672052,8.84539364149107,8.6784944137598,5.43032652946676e-16,9.94646022377863e-14,25.7572981645223,TRUE
TC1600011406.hg.1,CKLF-CMTM1,CKLF-CMTM1 readthrough,100529251,0.767670510521383,5.70475281930598,8.67485537509895,5.56516990003579e-16,1.00954322436611e-13,25.7334100124521,TRUE
TC1200011385.hg.1,LIN7A,"lin-7 homolog A, crumbs cell polarity complex component",8825,0.923365474995956,8.35686809735304,8.66486966068577,5.95247675382851e-16,1.06951834702599e-13,25.6678867427705,TRUE
TC1400007588.hg.1,PCNX1,pecanex 1,22990,0.545709391456274,10.1509036890019,8.66073254900314,6.1206608515741e-16,1.08936214741318e-13,25.6407518991395,TRUE
TC1200006721.hg.1,CLEC4D,C-type lectin domain family 4 member D,338339,1.57570795502404,8.35371216938938,8.65483854847377,6.3684323418569e-16,1.11927498304897e-13,25.6021056226631,TRUE
TC1600007931.hg.1,LPCAT2,lysophosphatidylcholine acyltransferase 2,54947,0.626297295209501,11.0080634885801,8.65393270413435,6.40738355609502e-16,1.11927498304897e-13,25.5961673369895,TRUE
TC0500011984.hg.1,HINT1,histidine triad nucleotide binding protein 1,3094,-0.846209111561273,7.98527236448097,-8.64016164380162,7.02946311983616e-16,1.2166775341177e-13,25.5059312319439,TRUE
TC2100008510.hg.1,KCNJ15,potassium inwardly rectifying channel subfamily J member 15,3772,0.87216521649637,10.0472632290542,8.63519178987295,7.26836752148073e-16,1.24659110600232e-13,25.4733844775503,TRUE
TC0300010082.hg.1,FAM157A,family with sequence similarity 157 member A,728262,0.887188718927272,9.08281938256419,8.6329454132993,7.37897666776507e-16,1.25416012445095e-13,25.4586765797503,TRUE
TC0700008597.hg.1,CUX1,cut like homeobox 1,1523,0.55962031526094,8.73875005129608,8.62725559013125,7.66665811621879e-16,1.29142117875521e-13,25.4214321705605,TRUE
TC2000007336.hg.1,PPP1R16B,protein phosphatase 1 regulatory subunit 16B,26051,-0.627367746278803,7.96302010354912,-8.62191846977087,7.94659950654266e-16,1.32673049814543e-13,25.3865083104294,TRUE
TC0800009529.hg.1,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,79660,1.07201459604639,7.86578477978786,8.60858116072357,8.69123962165458e-16,1.43832391843978e-13,25.2992847453773,TRUE
TC2000008587.hg.1,RALGAPA2,Ral GTPase activating protein catalytic subunit alpha 2,57186,0.71587100766292,7.76431959735695,8.60464715068676,8.9238031036913e-16,1.46396929873252e-13,25.2735707409397,TRUE
TC1500009868.hg.1,ANP32A-IT1,ANP32A intronic transcript 1,80035,0.938548743595909,6.75986471881622,8.59444989657881,9.55573296523046e-16,1.54928405975488e-13,25.2069471974088,TRUE
TC1900008881.hg.1,FCAR,Fc alpha receptor,2204,1.09323321510968,9.15121701974295,8.59363523486098,9.60809047976893e-16,1.54928405975488e-13,25.2016264369829,TRUE
TC0100015596.hg.1,LIX1L,limb and CNS expressed 1 like,128077,-0.654317240923264,7.78539822252757,-8.57851041981601,1.06334458217932e-15,1.70008973621993e-13,25.1028913245663,TRUE
TC2100007599.hg.1,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1",64092,1.09257966198896,8.63577697753105,8.55370863267673,1.25544959390679e-15,1.99036235618869e-13,24.9411859898972,TRUE
TC0100009866.hg.1,FCGR1A,Fc gamma receptor Ia,2209,1.11840028440588,10.1216032908038,8.54266294172064,1.35171782544042e-15,2.10056593496275e-13,24.8692498807647,TRUE
TC0800011074.hg.1,C8orf88,chromosome 8 open reading frame 88,100127983,0.988071405874084,4.6915427655468,8.54266169578597,1.35172908667644e-15,2.10056593496275e-13,24.8692417693116,TRUE
TC0100013194.hg.1,EIF4G3,eukaryotic translation initiation factor 4 gamma 3,8672,0.4637230743409,9.95613769598433,8.54170792047422,1.3603770056347e-15,2.10056593496275e-13,24.863032558135,TRUE
TC1200007826.hg.1,RPL41,ribosomal protein L41,6171,-0.423695657182272,10.822371259229,-8.53994375392057,1.37651750772004e-15,2.10056593496275e-13,24.8515485677051,TRUE
TC0200016252.hg.1,HDAC4,histone deacetylase 4,9759,0.505588545129184,8.62006785102358,8.53944708597472,1.38109569594446e-15,2.10056593496275e-13,24.8483156958772,TRUE
TC0100010032.hg.1,S100A9,S100 calcium binding protein A9,6280,0.450595621459412,11.8039319895982,8.53829571806644,1.39176689213582e-15,2.10056593496275e-13,24.8408216912721,TRUE
TC0400007559.hg.1,TMEM165,transmembrane protein 165,55858,0.801961716208439,7.20549791274989,8.53501468047257,1.42262667062056e-15,2.11520245743405e-13,24.8194691067542,TRUE
TC1600011472.hg.1,NMRAL1,NmrA like redox sensor 1,57407,-0.378561887521546,7.3867871177471,-8.53488207856646,1.42388801067594e-15,2.11520245743405e-13,24.8186062428061,TRUE
TC0800007057.hg.1,DOCK5,dedicator of cytokinesis 5,80005,0.613935085010921,10.0395947490297,8.52371096871843,1.53422704168542e-15,2.26130682565915e-13,24.7459397681457,TRUE
TC0900009779.hg.1,C9orf72,C9orf72-SMCR8 complex subunit,203228,0.969488477065647,7.51271507358249,8.51871504433422,1.58627515008304e-15,2.3046950958687e-13,24.713458581123,TRUE
TC1200007352.hg.1,LRRK2,leucine rich repeat kinase 2,120892,0.656576455935532,9.76731695383863,8.51854313621237,1.58809690693804e-15,2.3046950958687e-13,24.7123410967762,TRUE
TC0100016656.hg.1,NCF2,neutrophil cytosolic factor 2,4688,0.50993993849359,10.1741985989929,8.50959463757832,1.68584470016999e-15,2.41378408104166e-13,24.6541884075139,TRUE
TC0100009656.hg.1,FCGR1BP,"Fc gamma receptor Ib, pseudogene",2210,1.19041395482046,8.86045856131688,8.50932723237674,1.6888556063686e-15,2.41378408104166e-13,24.6524511563186,TRUE
TC1500008983.hg.1,SLC12A6,solute carrier family 12 member 6,9990,0.561150367863014,9.99239025369543,8.50672942575639,1.71838488497351e-15,2.43752249924137e-13,24.6355755219622,TRUE
TC2000007687.hg.1,LINC01270,long intergenic non-protein coding RNA 1270,284751,1.22790698188869,6.24583301029993,8.49553219371588,1.85162926888203e-15,2.60692819303943e-13,24.5628689542452,TRUE
TC2200007088.hg.1,LIMK2,LIM domain kinase 2,3985,0.831138269987964,8.92624164605322,8.4842506836605,1.99622339873444e-15,2.78737245136358e-13,24.4896675605531,TRUE
TC0600009801.hg.1,RPS18P9,ribosomal protein S18 pseudogene 9,645958,-0.592298843448917,6.13341397857358,-8.48326745718042,2.00934301593049e-15,2.78737245136358e-13,24.4832902773315,TRUE
TC0100007784.hg.1,AGO4,argonaute RISC component 4,192670,0.637424042351548,8.61438635276407,8.47955046254962,2.05971696412885e-15,2.83639563833977e-13,24.4591851826412,TRUE
TC1400008732.hg.1,DHRS4-AS1,DHRS4 antisense RNA 1,55449,-0.788036446353575,5.40635369358734,-8.4615679214063,2.32165171382296e-15,3.17393342268e-13,24.3426475430532,TRUE
TC0100010824.hg.1,CACNA1E,calcium voltage-gated channel subunit alpha1 E,777,1.08579116211322,5.08736876213884,8.45852751952328,2.36908955041009e-15,3.21548514086596e-13,24.3229572083344,TRUE
TC1400010085.hg.1,TCL1A,TCL1 family AKT coactivator A,8115,-1.33468222088513,7.0459996564177,-8.45238118839076,2.46793970343685e-15,3.32572503178854e-13,24.2831639320133,TRUE
TC1200012617.hg.1,FGD4,"FYVE, RhoGEF and PH domain containing 4",121512,0.853943389555449,8.38577113356251,8.4493893856452,2.51752395896012e-15,3.36848276664835e-13,24.2637997627217,TRUE
TC2200009352.hg.1,TPTEP2,TPTE pseudogene 2,400927,0.574624225283138,6.64800767014551,8.44076516295524,2.66604651202432e-15,3.54208686590498e-13,24.2080011848157,TRUE
TC1400009649.hg.1,NUMB,NUMB endocytic adaptor protein,8650,0.583199649249693,10.0765903441205,8.43113505285215,2.84216648552345e-15,3.7496722318801e-13,24.1457312847463,TRUE
TC0400010500.hg.1,RBM47,RNA binding motif protein 47,54502,0.698419591609186,8.99101435989426,8.42930178291607,2.87697704144908e-15,3.76923950444294e-13,24.1338814550261,TRUE
TC0500008698.hg.1,JADE2,jade family PHD finger 2,23338,-0.810843082731801,7.60612202796382,-8.40905994058916,3.29056512401578e-15,4.28136562963323e-13,24.0031366590721,TRUE
